"Accept_Date"	"Business_Name"	"Start_Date"	"License_Type"	"Activity_Code_1"	"Activity_Code_2"	"Activity_Code_3"	"NAICS_Code"	"Owner_Type"	"Street_Number"	"Street_Direction"	"Street_Name"	"Street_Suffix"	"Suite.Apt_No."	"City"	"State"	"Zip_Code"	"Phone"	"N_U_Q"	"start_to_approved"	"lon"	"lat"
"12883"	"2014-09-17"	"BE TEL LANDSCAPING"	"2014-09-10"	"PLL"	15	99	99	561730	"SOL"	720	"N"	"KOLB"	"RD"	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	7	-110.8405461	32.2300604
"12884"	"2014-09-17"	"BE TEL LANDSCAPING"	"2014-09-10"	"SVL"	15	99	99	561730	"SOL"	720	"N"	"KOLB"	"RD"	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	7	-110.8405461	32.2300604
"12885"	"2014-09-17"	"MIDTOWN CYCLES"	"2014-09-09"	"PLL"	17	99	NA	811490	"LLC"	3841	"E"	"EDISON"	"PL"	NA	"TUCSON"	"AZ"	"85716"	NA	"N"	8	-110.910774	32.2486729
"12886"	"2014-09-17"	"FARO TECHNOLOGIES INC"	"2014-08-14"	"PLL"	17	NA	NA	423490	"CRP"	250	NA	"TECHNOLOGY"	"PARK"	NA	"LAKE MARY"	"FL"	"33746"	NA	"N"	34	-81.362696	28.738644
"12887"	"2014-09-17"	"JEWELRY BY RON"	"2014-09-10"	"PLL"	17	NA	NA	423940	"SOL"	9356	"N"	"EAGLE DANCER"	"DR"	NA	"TUCSON"	"AZ"	"85742"	NA	"N"	7	-111.04279	32.376296
"12888"	"2014-09-17"	"MOBILE VENUE INC"	"2014-09-22"	"PLL"	NA	NA	NA	NA	"CRP"	0	NA	"PO BOX 11506"	NA	NA	"TUCSON"	"AZ"	"85734"	NA	"N"	-5	-110.9384972	32.0757381
"12889"	"2014-09-17"	"GALYEAN AUTO REPAIR"	"2014-09-11"	"PLL"	17	99	NA	811111	"SOL"	6512	"E"	"STELLA"	"RD"	"K"	"TUCSON"	"AZ"	"85730"	NA	"N"	6	-110.8523545	32.1843705
"12890"	"2014-09-17"	"HANDYPRO OF ARIZONA"	"2014-11-01"	"PLL"	NA	NA	NA	NA	"CRP"	50	"W"	"CALLE TIERRA SANDIA"	NA	NA	"SAHUARITA"	"AZ"	"85629"	NA	"N"	-45	-110.972149	31.974905
"12891"	"2014-09-17"	"AAA AUTO GLASS & TINT"	"2014-09-10"	"PLL"	17	99	NA	811122	"PRT"	476	"N"	"SHANTEL"	"DR"	NA	"TUCSON"	"AZ"	"85745"	5208834438	"N"	7	-111.029447	32.227779
"12892"	"2014-09-17"	"OSCAR MINJARES"	"2014-09-11"	"PLL"	17	99	NA	492210	"SOL"	5465	"S"	"VIA FLORENA"	NA	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	6	-110.929329	32.152744
"12893"	"2014-09-17"	"GOOD NEIGHBOR LANDSCAPING"	"2014-09-11"	"PLL"	17	99	15	561730	"SOL"	226	"W"	"OHIO"	"ST"	NA	"TUCSON"	"AZ"	"85714"	NA	"N"	6	-110.972561	32.168029
"12894"	"2014-09-17"	"DEBORAH D'S MOSAICS"	"2014-09-11"	"PLL"	NA	NA	NA	NA	"SOL"	8701	"S"	"KOLB"	"RD"	"#3-286"	"TUCSON"	"AZ"	"85756"	NA	"N"	6	-110.8370616	32.0919999
"12895"	"2014-09-17"	"GRIDDLER ON THE ROOF LLC"	"2014-09-11"	"PLL"	11	99	NA	722330	"LLC"	6890	"E"	"SUNRISE"	"DR"	"120-336"	"TUCSON"	"AZ"	"857500739"	NA	"N"	6	-110.8457704	32.306846
"12896"	"2014-09-17"	"DAN NEWMAN & ASSOCIATES"	"2014-09-11"	"SVL"	99	98	NA	621330	"CRP"	3892	"N"	"PASEO DE LAS CANCHAS"	NA	NA	"TUCSON"	"AZ"	"85716"	NA	"N"	6	-110.9208593	32.2479302
"12897"	"2014-09-17"	"RALPH & VERNON ARMSTRONG"	"2014-08-01"	"PLL"	13	99	NA	531120	"PRT"	6591	"N"	"HAY"	"TRL"	NA	"TUCSON"	"AZ"	"85743"	NA	"N"	47	-111.098128	32.327261
"12898"	"2014-09-17"	"GRIZZLE'S FITNESS 4 LIFE"	"2014-09-12"	"PLL"	17	NA	NA	812990	"PRT"	14705	"E"	"COLOSSAL CAVE"	"RD"	NA	"VAIL"	"AZ"	"85641"	5205917859	"N"	5	-110.679018	32.055987
"12899"	"2014-09-17"	"MIMAH DELIVERY COMPANY LLC"	"2014-09-12"	"SVL"	99	98	NA	484110	"LLC"	4918	"E"	"25TH"	"ST"	NA	"TUCSON"	"AZ"	"85711"	NA	"N"	5	-110.887105	32.203842
"12900"	"2014-09-17"	"EVENTS BY DESIGN LLC"	"2014-09-15"	"SVL"	99	98	NA	812990	"LLC"	7869	"S"	"SENTINAL STONE"	"DR"	NA	"TUCSON"	"AZ"	"85756"	NA	"N"	2	-110.854991	32.109922
"12901"	"2014-09-17"	"MASSAGE BY KIMBERLY"	"2014-09-12"	"SVL"	99	98	NA	812199	"SOL"	3005	"S"	"PANTANO EDGE"	"DR"	NA	"TUCSON"	"AZ"	"857302051"	NA	"N"	5	-110.80739	32.186824
"12902"	"2014-09-17"	"REEDS CREW SERVICES INC"	"2014-08-14"	"PLL"	15	17	NA	238220	"CRP"	36816	"N"	"WYATT"	"DR"	NA	"SAN TAN VALLEY"	"AZ"	"85140"	NA	"N"	34	-111.530306	33.2136319
"12903"	"2014-09-17"	"STAIN OF MIND"	"2014-09-13"	"SVL"	NA	NA	NA	NA	"SOL"	1133	"E"	"7TH"	"ST"	NA	"TUCSON"	"AZ"	"857195404"	NA	"N"	4	-110.9536773	32.2265067
"12904"	"2014-09-17"	"BOB CRUM ORTHODONTICS, P.C."	"2002-12-18"	"SVL"	99	98	NA	999999	"CRP"	801	"N"	"WILMOT"	"RD"	"F-2"	"TUCSON"	"AZ"	"85711"	NA	"N"	4291	-110.8585599	32.2313357
"12905"	"2014-09-17"	"ARIZONA SUN HATS LLC"	"2014-11-15"	"PLL"	NA	NA	NA	NA	"LLC"	39759	"S"	"HORSE RUN"	"DR"	NA	"TUCSON"	"AZ"	"85739"	NA	"N"	-59	-110.91987	32.5154489
"12906"	"2014-09-17"	"DAO'S TAI PAN'S RESTAURANT"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"CRP"	4829	"N"	"LOUIS RIVER"	"WAY"	NA	"TUCSON"	"AZ"	"857184758"	NA	"N"	-14	-110.957992	32.294352
"12907"	"2014-09-17"	"EZ NAILS"	"2011-06-01"	"SVL"	99	98	NA	999999	"LLC"	1523	"N"	"WILMOT"	"RD"	NA	"TUCSON"	"AZ"	"85712"	NA	"N"	1204	-110.8579979	32.2410736
"12908"	"2014-09-17"	"BRIXMOR HOLDINGS 1 SPE LLC"	"2014-03-11"	"PLL"	13	99	NA	531120	"LLC"	1	NA	"FAVETTE"	"ST"	"150"	"CONSHOHOCKEN"	"PA"	"19428"	6108257100	"N"	190	-75.3066059	40.0729054
"12909"	"2014-09-17"	"SOMETHING SOMETHING THEATRE COMPANY LLC"	"2014-08-25"	"PLL"	12	99	NA	711190	"LLC"	3202	"E"	"WAVERLY"	"ST"	NA	"TUCSON"	"AZ"	"85716"	NA	"N"	23	-110.924455	32.245744
"12910"	"2014-09-17"	"ECOATM INC"	"2014-09-15"	"SVL"	24	99	98	518210	"CRP"	10515	NA	"VISTA SORRENTO"	"PKWY"	NA	"SAN DIEGO"	"CA"	"921212712"	NA	"N"	2	-117.216533	32.898477
"12911"	"2014-09-17"	"844 S 6TH AVE TUCSON LLC"	"2014-09-01"	"PLL"	13	99	NA	531120	"LLC"	3348	"E"	"POPINAC"	"LOOP"	NA	"TUCSON"	"AZ"	"85716"	5203230420	"N"	16	-110.9213237	32.2569311
"12912"	"2014-09-17"	"GORILLA SECURITY"	"2014-09-15"	"SVL"	NA	NA	NA	NA	"SOL"	7000	"S"	"INDIAN AGENCY"	"RD"	"#2"	"TUCSON"	"AZ"	"85746"	NA	"N"	2	-111.004147	32.1233689
"12913"	"2014-09-17"	"ECOATM INC"	"2014-09-15"	"SVL"	24	99	98	518210	"CRP"	10515	NA	"VISTA SORRENTO"	"PKWY"	NA	"SAN DIEGO"	"CA"	"921212712"	NA	"N"	2	-117.216533	32.898477
"12914"	"2014-09-17"	"ECOATM INC"	"2014-09-15"	"SVL"	24	99	98	518210	"CRP"	10515	NA	"VISTA SORRENTO"	"PKWY"	NA	"SAN DIEGO"	"CA"	"921212712"	NA	"N"	2	-117.216533	32.898477
"12915"	"2014-09-17"	"ECOATM INC"	"2014-09-15"	"SVL"	24	99	98	518210	"CRP"	10515	NA	"VISTA SORRENTO"	"PKWY"	NA	"SAN DIEGO"	"CA"	"921212712"	NA	"N"	2	-117.216533	32.898477
"12916"	"2014-09-17"	"CHOCHOS MEXICAN FOOD"	"2014-10-02"	"PLL"	NA	NA	NA	NA	"SOL"	8080	"E"	"SPEEDWAY"	"BLVD"	"907"	"TUCSON"	"AZ"	"85710"	NA	"N"	-15	-110.820277	32.234693
"12917"	"2014-09-17"	"146 S 4TH AVE TUCSON LLC"	"2014-09-01"	"PLL"	13	99	NA	531120	"LLC"	3348	"E"	"POPINAC"	"LOOP"	NA	"TUCSON"	"AZ"	"85716"	5203230420	"N"	16	-110.9213237	32.2569311
"12918"	"2014-09-17"	"FEMA"	"2014-09-15"	"PLL"	15	99	NA	236118	"SOL"	1603	"W"	"WETMORE"	"RD"	"LOT D"	"TUCSON"	"AZ"	"85705"	NA	"N"	2	-110.999524	32.286482
"12919"	"2014-09-17"	"ECOATM INC"	"2014-09-15"	"SVL"	24	99	98	518210	"CRP"	10515	NA	"VISTA SORRENTO"	"PKWY"	NA	"SAN DIEGO"	"CA"	"921212712"	NA	"N"	2	-117.216533	32.898477
"12920"	"2014-09-17"	"ECOATM INC"	"2014-09-15"	"SVL"	24	99	98	518210	"CRP"	10515	NA	"VISTA SORRENTO"	"PKWY"	NA	"SAN DIEGO"	"CA"	"921212712"	NA	"N"	2	-117.216533	32.898477
"12921"	"2014-09-17"	"JUSTIN NAIL & SPA"	"2014-09-15"	"PLL"	99	98	NA	812113	"SOL"	3346	"S"	"6TH"	"AVE"	"160"	"TUCSON"	"AZ"	"85713"	NA	"N"	2	-110.9708578	32.1863502
"12922"	"2014-09-17"	"JUSTIN NAIL & SPA"	"2014-09-15"	"SVL"	99	98	NA	812113	"SOL"	3346	"S"	"6TH"	"AVE"	"160"	"TUCSON"	"AZ"	"85713"	NA	"N"	2	-110.9708578	32.1863502
"12923"	"2014-09-17"	"ECOATM INC"	"2014-09-15"	"SVL"	24	99	98	518210	"CRP"	10515	NA	"VISTA SORRENTO"	"PKWY"	NA	"SAN DIEGO"	"CA"	"921212712"	NA	"N"	2	-117.216533	32.898477
"12924"	"2014-09-17"	"ECOATM INC"	"2014-09-15"	"SVL"	24	99	98	518210	"CRP"	10515	NA	"VISTA SORRENTO"	"PKWY"	NA	"SAN DIEGO"	"CA"	"921212712"	NA	"N"	2	-117.216533	32.898477
"12925"	"2014-09-17"	"INTERLINK SUPPLY"	"2014-09-01"	"PLL"	17	99	14	561740	"CRP"	4282	"S"	"590 WEST"	NA	NA	"SALT LAKE CITY"	"UT"	"84123"	8012611282	"N"	16	-111.9076329	40.6778764
"12926"	"2014-09-17"	"ECOATM INC"	"2014-09-15"	"SVL"	24	99	98	518210	"CRP"	10515	NA	"VISTA SORRENTO"	"PKWY"	NA	"SAN DIEGO"	"CA"	"921212712"	NA	"N"	2	-117.216533	32.898477
"12927"	"2014-09-17"	"ECOATM INC"	"2014-09-15"	"SVL"	24	99	98	518210	"CRP"	10515	NA	"VISTA SORRENTO"	"PKWY"	NA	"SAN DIEGO"	"CA"	"921212712"	NA	"N"	2	-117.216533	32.898477
"12928"	"2014-09-17"	"ECOATM INC"	"2014-09-15"	"SVL"	24	99	98	518210	"CRP"	10515	NA	"VISTA SORRENTO"	"PKWY"	NA	"SAN DIEGO"	"CA"	"921212712"	NA	"N"	2	-117.216533	32.898477
"12929"	"2014-09-17"	"SOFTDOC SOLUTIONS"	"2014-09-15"	"SVL"	98	99	NA	999999	"SOL"	145	"E"	"UNIVERSITY"	"BLVD"	"207"	"TUCSON"	"AZ"	"85705"	NA	"N"	2	-110.968966	32.2318863
"12930"	"2014-09-17"	"FOOTHILLS VETERINARY HOME VISITS"	"2014-09-15"	"SVL"	99	98	NA	541940	"SOL"	5531	"E"	"ALTA VISTA"	"ST"	NA	"TUCSON"	"AZ"	"85712"	NA	"N"	2	-110.874128	32.257056
"12931"	"2014-09-17"	"GE EQUIPMENT SMALLL TICKET LLC, SERIES 2"	"2014-07-01"	"PLL"	14	17	NA	532490	"LLC"	0	NA	"PO BOX 9550"	NA	NA	"FORT MYERS"	"FL"	"339069550"	NA	"N"	78	-81.8775953	26.5960921
"12932"	"2014-09-17"	"J & R AUTO CUSTOMS"	"2014-09-15"	"PLL"	17	99	NA	811121	"SOL"	7101	"E"	"29TH"	"ST"	NA	"TUCSON"	"AZ"	"85710"	5204060240	"N"	2	-110.840559	32.199391
"12933"	"2014-09-17"	"FURTURITY COMMUNICATION LLC"	"2014-09-15"	"SVL"	NA	NA	NA	NA	"LLC"	0	NA	"PO BOX  563"	NA	NA	"BUENA VISTA"	"CO"	"85211"	NA	"N"	2	-107.5328761	37.005402
"12934"	"2014-09-17"	"FAIR AND IMPARTIAL POLICING"	"2014-10-01"	"SVL"	NA	NA	NA	NA	"LLC"	17409	NA	"HEATHER OAKS"	"PL"	NA	"TAMPA"	"FL"	"33647"	NA	"N"	-14	-82.355445	28.122672
"12935"	"2014-09-17"	"AM VELO LLC"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"LLC"	321	"E"	"GRANT"	"RD"	"1"	"TUCSON"	"AZ"	"857055826"	5202518731	"N"	-14	-110.96697	32.2506259
"12936"	"2014-09-17"	"BRAZEN BUILDERS, INC."	"2014-09-15"	"PLL"	NA	NA	NA	NA	"CRP"	7608	"W"	"SWEETWATER"	"AV"	NA	"PEORIA"	"AZ"	"85381"	6234873858	"N"	2	-112.222984	33.603293
"12937"	"2014-09-17"	"VILLA ITALIAN KITCHEN"	"2014-07-01"	"PLL"	NA	NA	NA	NA	"LLC"	25	NA	"WASHINGTON"	NA	NA	"MORRISTOWN"	"NJ"	"07960"	9732854800	"N"	78	-74.4826685	40.7976705
"12938"	"2014-09-17"	"ACCEPTANCE NOW 09642"	"2014-10-23"	"PLL"	NA	NA	NA	NA	"LLC"	5501	NA	"HEADQUARTERS"	"DR"	NA	"PLANO"	"TX"	"75024"	NA	"N"	-36	-96.8137922	33.085133
"12939"	"2014-09-17"	"RYAN MCCULLEY"	"2014-09-18"	"PLL"	NA	NA	NA	NA	"SOL"	5908	"E"	"LEE"	"ST"	NA	"TUCSON"	"AZ"	"85712"	5204037473	"N"	-1	-110.8665	32.241359
"12940"	"2014-09-17"	"LUZ M CORNELL, PH.D."	"2014-08-01"	"SVL"	NA	NA	NA	NA	"SOL"	1955	"W"	"GRANT"	"RD"	"125F"	"TUCSON"	"AZ"	"85745"	NA	"N"	47	-111.0099075	32.2500007
"12941"	"2014-09-17"	"MPS WIRELESS LLC"	"2014-09-15"	"PLL"	NA	NA	NA	NA	"LLC"	3395	"S"	"JONES"	"BL"	"129"	"LAS VEGAS"	"NV"	"89146"	7023684888	"N"	2	-115.2261443	36.1273857
"12942"	"2014-09-17"	"JAMES E. JOHN CONSTRUCTION CO."	"2014-10-01"	"PLL"	NA	NA	NA	NA	"CRP"	1701	"SE"	"COLUMBIA RIVER"	"DR"	NA	"VANCOUVER"	"WA"	"98661"	3606960837	"N"	-14	-122.6533467	45.6152599
"12943"	"2014-09-24"	"DMAC INVESTMENTS LLC"	"2014-07-25"	"PLL"	13	99	NA	531120	"LLC"	170	"S"	"KOLB"	"RD"	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	61	-110.8414609	32.2193064
"12944"	"2014-09-24"	"DIAMONDBACK SHOOTING SPORTS INC"	"2014-10-20"	"PLL"	NA	NA	NA	NA	"CRP"	170	"S"	"KOLB"	"RD"	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	-26	-110.8414609	32.2193064
"12945"	"2014-09-24"	"INTERSTATE-RIM MANAGEMENT COMPANY LLC"	"2014-07-17"	"SVL"	NA	NA	NA	NA	"LLC"	4501	"N"	"FAIRFAX"	"DR"	"500"	"ARLINGTON"	"VA"	"22203"	NA	"N"	69	-77.1148832	38.8821781
"12946"	"2014-09-24"	"VIDYA THERAPY SERVICES LLC"	"2014-09-15"	"SVL"	99	98	NA	621340	"LLC"	7936	"N"	"ATOLIA"	"DR"	NA	"TUCSON"	"AZ"	"85743"	NA	"N"	9	-111.102342	32.350682
"12947"	"2014-09-24"	"ALAMEERAT RESTAURANT"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"SOL"	4207	"E"	"27TH"	"ST"	NA	"TUCSON"	"AZ"	"85711"	NA	"N"	-7	-110.90258	32.202355
"12948"	"2014-09-24"	"MACHI TIRES NEW AND USED"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"SOL"	2116	"S"	"ALVERNON"	"WAY"	"1"	"TUCSON"	"AZ"	"85711"	NA	"N"	-7	-110.9099393	32.1971328
"12949"	"2014-09-24"	" SHANE A POLIQUIN"	"2014-09-17"	"SVL"	99	98	NA	812990	"SOL"	1402	"N"	"DESMOND"	"AVE"	NA	"TUCSON"	"AZ"	"85712"	NA	"N"	7	-110.904643	32.23998
"12950"	"2014-09-24"	"MAD DOGS"	"2014-09-17"	"PLL"	11	NA	NA	722330	"SOL"	5401	"S"	"PALO VERDE"	"RD"	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	7	-110.916969	32.154169
"12951"	"2014-09-24"	"H&H SMALL ENGINE & EQUIPMENT REPAIRS"	"2014-09-16"	"PLL"	17	99	NA	811411	"LLC"	107	"W"	"FT LOWELL"	"RD"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	8	-110.973383	32.264497
"12952"	"2014-09-24"	"POZ BEN BON INVESTMENT CORP"	"2014-09-01"	"PLL"	13	99	NA	531120	"CRP"	1100	"N"	"WILMOT"	"RD"	"200"	"TUCSON"	"AZ"	"85712"	NA	"N"	23	-110.8574402	32.2361576
"12953"	"2014-09-24"	"ALL CALL PROPERTY SERVICES LLC"	"2014-09-17"	"PLL"	NA	NA	NA	NA	"LLC"	1127	"S"	"LYN RAE SQ"	NA	NA	"MESA"	"AZ"	"85204"	4802134094	"N"	7	-111.774899	33.394697
"12954"	"2014-09-24"	"RICHARD NAJERA RN BUILDERS LLC"	"2014-09-18"	"PLL"	15	17	NA	236220	"LLC"	535	"W"	"IRON"	"AVE"	"120"	"MESA"	"AZ"	"85210"	4806999260	"N"	6	-111.8436964	33.3840839
"12955"	"2014-09-24"	"EXCEL TRI COACHING"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"SOL"	4401	"W"	"CAMINO DE VENIAS"	NA	NA	"TUCSON"	"AZ"	"85745"	NA	"N"	-7	-111.059239	32.244935
"12956"	"2014-09-24"	"EXCEL TRI COACHING"	"2014-10-01"	"SVL"	NA	NA	NA	NA	"SOL"	4401	"W"	"CAMINO DE VENIAS"	NA	NA	"TUCSON"	"AZ"	"85745"	NA	"N"	-7	-111.059239	32.244935
"12957"	"2014-09-24"	"ARROW SEAL LLC"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"LLC"	5111	"N"	"CALLE LA CIMA"	NA	NA	"TUCSON"	"AZ"	"85718"	5205616415	"N"	-7	-110.945425	32.300168
"12958"	"2014-09-24"	"DRAGOON"	"2014-09-17"	"PLL"	17	99	NA	454111	"SOL"	1349	"S"	"BEAVER"	"DR"	NA	"TUCSON"	"AZ"	"857131212"	NA	"N"	7	-111.014609	32.204993
"12959"	"2014-09-24"	"DYSON DIRECT INC"	"2014-06-20"	"PLL"	17	NA	NA	454111	"CRP"	600	"W"	"CHICAGO"	"AVE"	"275"	"CHICAGO"	"IL"	"60654"	NA	"N"	96	-87.6435474	41.8969173
"12960"	"2014-09-24"	"BLANCO INVESTMENTS LLC"	"2014-06-01"	"PLL"	13	99	NA	531120	"LLC"	0	NA	"P O BOX 86072"	NA	NA	"TUCSON"	"AZ"	"85754"	NA	"N"	115	-110.9384972	32.0757381
"12961"	"2014-09-24"	"WILLOW BROOK INDEPENDENT D'MARIE DEALER"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"SOL"	1027	"S"	"ROCHESTER"	NA	NA	"MESA"	"AZ"	"85206"	NA	"N"	-7	-111.726523	33.39669
"12962"	"2014-09-24"	"SOLAR SCREENS FOR LESS"	"2014-09-18"	"PLL"	15	99	NA	236118	"SOL"	10490	"E"	"OBSERVATORY"	"DR"	NA	"VAIL"	"AZ"	"85646"	NA	"N"	6	-110.768819	31.957761
"12963"	"2014-09-24"	"G&T DISCOUNT WAREHOUSE INC"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"LLC"	1859	"W"	"GRANT"	"RD"	"105"	"TUCSON"	"AZ"	"85745"	NA	"N"	-7	-111.0066801	32.2492362
"12964"	"2014-09-24"	"THE CUSTOM TEE COMPANY LLC"	"2014-09-05"	"PLL"	17	99	NA	448190	"LLC"	1770	"N"	"FRANCES"	"BLVD"	NA	"TUCSON"	"AZ"	"85715"	NA	"N"	19	-110.884822	32.244297
"12965"	"2014-09-24"	"BUFFALO WILD WINGS #526"	"2014-08-25"	"PLL"	11	99	17	999999	"CRP"	5500	NA	"WAYZATA"	"BLVD"	NA	"MINNEAPOLIS"	"MN"	"55416"	NA	"N"	30	-93.3502293	44.9714346
"12966"	"2014-09-24"	"BUFFALO WILD WINGS #527"	"2014-08-25"	"PLL"	11	99	NA	999999	"CRP"	5500	NA	"WAYZATA"	"BLVD"	NA	"MINNEAPOLIS"	"MN"	"55416"	NA	"N"	30	-93.3502293	44.9714346
"12967"	"2014-09-24"	"SHUSHANNA HEALING TOUCH LLC"	"2014-07-25"	"SVL"	99	98	NA	621610	"LLC"	9411	"E"	"YOGO SAPPHIRE"	"LN"	NA	"TUCSON"	"AZ"	"85747"	NA	"N"	61	-110.791516	32.111529
"12968"	"2014-09-24"	"PHOTONICS AUTOMATION SPEC, LLC"	"2014-04-23"	"PLL"	NA	NA	NA	NA	"LLC"	4122	NA	"E HOLMES"	"ST"	NA	"Tucson"	"AZ"	"857111931"	5202866545	"N"	154	-110.904328	32.226742
"12969"	"2014-09-24"	"BROADFOOT ELECTRICAL CONTRACTING INC"	"2014-08-07"	"PLL"	15	17	NA	238210	"CRP"	110	"N"	"SENATE"	"WAY"	NA	"CHANDLER"	"AZ"	"852255705"	NA	"N"	48	-111.81705	33.305391
"12970"	"2014-09-24"	"EXUDE YOGA LLC"	"2014-05-15"	"SVL"	99	98	NA	611699	"LLC"	9693	"E"	"PASEO DEL TORNASOL"	NA	NA	"TUCSON"	"AZ"	"85747"	NA	"N"	132	-110.785336	32.102316
"12971"	"2014-09-24"	"SPICE OF THE DESERT"	"2014-09-19"	"PLL"	17	99	NA	454390	"SOL"	1424	"S"	"VERDUGO"	"AVE"	NA	"TUCSON"	"AZ"	"85713"	NA	"N"	5	-110.984485	32.204399
"12972"	"2014-09-24"	"WILLIAM GREINER"	"2014-09-19"	"SVL"	99	98	NA	488410	"SOL"	733	"W"	"VALENCIA"	"RD"	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	5	-110.980761	32.133511
"12973"	"2014-09-24"	"RUIZ PAINTING"	"2014-09-20"	"PLL"	15	99	NA	238320	"SOL"	1501	"E"	"BANTAM"	"RD"	"22"	"TUCSON"	"AZ"	"85706"	NA	"N"	4	-110.94875	32.1569445
"12974"	"2014-09-24"	"PATTISON ENGINEERING LLC"	"2014-09-15"	"SVL"	98	NA	NA	541330	"LLC"	1129	"N"	"WINSTEL"	"BLVD"	NA	"TUCSON"	"AZ"	"85716"	NA	"N"	9	-110.9118525	32.236952
"12975"	"2014-09-24"	"REANNA L COTTON"	"2014-09-19"	"SVL"	98	99	NA	711510	"SOL"	770	"E"	"DODGE"	"BLVD"	"22"	"TUCSON"	"AZ"	"85712"	NA	"N"	5	-110.912857	32.231386
"12976"	"2014-09-24"	"KIEYONA J SANTI"	"2014-09-19"	"SVL"	98	99	NA	711510	NA	1745	"E"	"GLENN"	"ST"	"217"	"TUCSON"	"AZ"	"85719"	NA	"N"	5	-110.9453567	32.2582571
"12977"	"2014-09-24"	"SPOLTLESS CLEANING SERVICE"	"2014-09-19"	"SVL"	99	98	NA	561720	"SOL"	5424	"S"	"CANADA"	"DR"	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	5	-110.982952	32.153516
"12978"	"2014-09-24"	"D & D CLEANING"	"2014-09-19"	"SVL"	99	98	NA	561720	"SOL"	331	"E"	"PRESIDENT"	"ST"	NA	"TUCSON"	"AZ"	"85714"	NA	"N"	5	-110.963375	32.177178
"12979"	"2014-09-24"	"MRS CLEAN"	"2014-09-19"	"SVL"	99	98	NA	561720	"SOL"	339	"E"	"PRESIDENT"	"ST"	NA	"TUCSON"	"AZ"	"85714"	NA	"N"	5	-110.963217	32.177179
"12980"	"2014-09-24"	"BIT BY BIT COMPUTER CONSULTANT"	"2014-09-01"	"PLL"	17	NA	NA	541519	"CRP"	115	"W"	"29TH"	"ST"	"4"	"NEW YORK"	"NY"	"10001"	NA	"N"	23	-73.9908195	40.7471158
"12981"	"2014-09-24"	"ERMANOS"	"2014-12-01"	"PLL"	NA	NA	NA	NA	"LLC"	220	"N"	"4TH"	"AVE"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	-68	-110.9655521	32.2243274
"12982"	"2014-09-24"	"THE LORD'S GOURDS"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"SOL"	4352	"E"	"BRYN MAWR"	"RD"	NA	"Tucson"	"AZ"	"85711"	5203236699	"N"	-7	-110.899183	32.228139
"12983"	"2014-09-24"	"ANNETTE M JONES LLC"	"2014-06-25"	"SVL"	NA	NA	NA	NA	"LLC"	11381	"E"	"EDISON"	"ST"	NA	"TUCSON"	"AZ"	"85749"	NA	"N"	91	-110.74892	32.249054
"12984"	"2014-09-24"	"ROCKIN ANNIE"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"SOL"	3819	"E"	"3RD"	"ST"	"8"	"TUCSON"	"AZ"	"85716"	NA	"N"	-7	-110.911346	32.233034
"12985"	"2014-09-24"	"SKYLIGHT WEDDINGS & EVENTS"	"2014-08-01"	"SVL"	NA	NA	NA	NA	"SOL"	3198	"W"	"WINDWALKER"	"PL"	NA	"TUCSON"	"AZ"	"85742"	NA	"N"	54	-111.035737	32.3853409
"12986"	"2014-09-24"	"AFLAME FIRE AND SAFTEY"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"SOL"	158	"N"	"SIBYL"	"RD"	NA	"SAINT DAVID"	"AZ"	"856306114"	NA	"N"	-7	-110.232562	31.908469
"12987"	"2014-09-24"	"WEDNESDAY NIGHTS LLC"	"2014-10-01"	"PLL"	NA	NA	NA	NA	"LLC"	34375	"S"	"BRONCO"	"DR"	NA	"RED ROCK"	"AZ"	"85145"	NA	"N"	-7	-111.33561	32.567182
"12988"	"2014-09-24"	"FAMILY VISION SOURCE! LLC"	"2009-10-01"	"SVL"	99	NA	NA	621320	"LLC"	7475	"E"	"TANQUE VERDE"	"RD"	NA	"TUCSON"	"AZ"	"85715"	NA	"N"	1819	-110.833182	32.251031
"12989"	"2014-09-24"	"TUCSON COMMUNITY PLAYBACK THEATRE"	"2014-09-22"	"SVL"	99	98	NA	711110	"SOL"	3928	"N"	"FONTANA"	"AVE"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	2	-110.966993	32.2780259
